tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.389971,97.6796875
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.389971,97.6796875
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.390691,97.66796875
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.390691,97.66796875
08:00:01,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.389971,97.6796875
08:00:01,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.390691,97.66796875
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.391171,97.66015625
08:00:01,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.395737,97.5859375
08:00:01,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.395737,97.5859375
08:00:01,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.395257,97.59375
08:00:01,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.395497,97.58984375
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.398143,97.546875
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.398143,97.546875
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.394175,97.611328125
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.40368,97.45703125
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.403559,97.458984375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.402957,97.46875
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.406451,97.412109375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.406451,97.412109375
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,2000000.00,4.407777,97.390625
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.419972,97.193359375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.420093,97.19140625
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.420093,97.19140625
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.419972,97.193359375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.419972,97.193359375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.419972,97.193359375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.419246,97.205078125
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,2000000.00,4.42227,97.15625
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.425174,97.109375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.425174,97.109375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.425174,97.109375
08:00:02,912810UC0,TSRYS5860825,D,S,T,2024-10-18,1000000.00,4.425174,97.109375
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.418642,97.21484375
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.418642,97.21484375
08:00:02,912810UC0,TSRYS5860825,D,S,D,2024-10-18,1000000.00,4.4184,97.21875
