tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.689117,102.640625
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.681823,102.685546875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.681823,102.685546875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.681823,102.685546875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.678335,102.70703125
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.677384,102.712890625
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.67675,102.716796875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.67675,102.716796875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.67675,102.716796875
08:00:01,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.677701,102.7109375
08:00:01,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.675483,102.724609375
08:00:01,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,2000000.00,3.675483,102.724609375
08:00:01,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.675483,102.724609375
08:00:01,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.675483,102.724609375
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.678018,102.708984375
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.678018,102.708984375
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.678018,102.708984375
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.678018,102.708984375
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.680555,102.693359375
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,2000000.00,3.679603,102.69921875
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.68214,102.68359375
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.68214,102.68359375
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.682774,102.6796875
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,2000000.00,3.68214,102.68359375
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.68436,102.669921875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.681189,102.689453125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.681506,102.6875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.685311,102.6640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.685311,102.6640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.684677,102.66796875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.684677,102.66796875
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.684042,102.671875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683408,102.67578125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683408,102.67578125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683408,102.67578125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682457,102.681640625
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.68214,102.68359375
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.683408,102.67578125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683408,102.67578125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.682774,102.6796875
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683725,102.673828125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683725,102.673828125
08:00:02,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683725,102.673828125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680555,102.693359375
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680555,102.693359375
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680555,102.693359375
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.680237,102.6953125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683725,102.673828125
08:00:03,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.683725,102.673828125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.683725,102.673828125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.685945,102.66015625
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.685945,102.66015625
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,T,2024-08-26,1000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.686262,102.658203125
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,2000000.00,3.689752,102.63671875
08:00:03,91282CLD1,TSRYS5850288,D,S,D,2024-08-26,1000000.00,3.689752,102.63671875
