tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.368876,98.546875
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,2000000.00,4.368876,98.546875
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,4000000.00,4.368876,98.546875
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,2000000.00,4.368545,98.548828125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,2000000.00,4.368215,98.55078125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,2000000.00,4.368215,98.55078125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.368215,98.55078125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.368215,98.55078125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,4000000.00,4.368215,98.55078125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.364576,98.572265625
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-04-10,1000000.00,4.373509,98.51953125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,4000000.00,4.372516,98.525390625
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.371855,98.529296875
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,2000000.00,4.372516,98.525390625
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.372516,98.525390625
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,4000000.00,4.372185,98.52734375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.371524,98.53125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-04-10,1000000.00,4.372185,98.52734375
