tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.210826,99.484375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.218656,99.4375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.218656,99.4375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.218656,99.4375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.216045,99.453125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.217351,99.4453125
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.217351,99.4453125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,6000000.00,4.227796,99.3828125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.224531,99.40234375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,4000000.00,4.224531,99.40234375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.224205,99.404296875
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.22551,99.396484375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.22551,99.396484375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.22551,99.396484375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.22551,99.396484375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.224531,99.40234375
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.222899,99.412109375
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.221919,99.41796875
08:00:04,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.22094,99.423828125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.220614,99.42578125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.220614,99.42578125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.220614,99.42578125
08:00:04,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.220614,99.42578125
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.217677,99.443359375
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.216045,99.453125
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.213435,99.46875
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.213435,99.46875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.213762,99.466796875
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.213762,99.466796875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.213435,99.46875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.213435,99.46875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.219308,99.43359375
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.222899,99.412109375
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.228123,99.380859375
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.227796,99.3828125
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.227796,99.3828125
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.229429,99.373046875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,2000000.00,4.229429,99.373046875
08:00:07,91282CKF7,TSRYS5774875,D,S,D,2024-03-28,1000000.00,4.228123,99.380859375
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,2000000.00,4.22649,99.390625
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.230409,99.3671875
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.230409,99.3671875
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,4000000.00,4.230409,99.3671875
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.229102,99.375
08:00:07,91282CKF7,TSRYS5774875,D,S,T,2024-03-28,1000000.00,4.223552,99.408203125
