tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.703711,99.53515625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.696413,99.578125
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.696413,99.578125
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.698403,99.56640625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.694092,99.591796875
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.691107,99.609375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.688455,99.625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.690113,99.615234375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.690113,99.615234375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.690113,99.615234375
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.689781,99.6171875
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.689781,99.6171875
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.690776,99.611328125
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.690776,99.611328125
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.705371,99.525390625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.705703,99.5234375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.705371,99.525390625
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.708026,99.509765625
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.706366,99.51953125
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.70703,99.515625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.703048,99.5390625
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.697408,99.572265625
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.709022,99.50390625
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.71201,99.486328125
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.710682,99.494140625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.710682,99.494140625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.70703,99.515625
08:00:05,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.704375,99.53125
08:00:05,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.700062,99.556640625
08:00:09,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.689781,99.6171875
08:00:09,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.709686,99.5
08:00:12,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.701721,99.546875
08:00:12,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.701721,99.546875
08:00:14,91282CKN0,TSRYS5793018,D,B,C,2024-05-01,5000000.00,4.689118,99.62109375
08:00:14,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.694755,99.587890625
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,2000000.00,4.70703,99.515625
08:00:14,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.703711,99.53515625
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.703711,99.53515625
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.698403,99.56640625
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69575,99.58203125
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695418,99.583984375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695418,99.583984375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.694755,99.587890625
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695418,99.583984375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.696413,99.578125
08:00:14,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.696413,99.578125
08:00:15,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69575,99.58203125
08:00:15,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:15,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:15,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.687792,99.62890625
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.68713,99.6328125
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.706366,99.51953125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.706366,99.51953125
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.708358,99.5078125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.706034,99.521484375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,2000000.00,4.70703,99.515625
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.70703,99.515625
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.697408,99.572265625
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.697408,99.572265625
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.705703,99.5234375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.705703,99.5234375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.705703,99.5234375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.706034,99.521484375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.710018,99.498046875
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.710682,99.494140625
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.71035,99.49609375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.710682,99.494140625
08:00:18,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.71035,99.49609375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.700725,99.552734375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.690776,99.611328125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.69376,99.59375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.693428,99.595703125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.694423,99.58984375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.695418,99.583984375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.69575,99.58203125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.69575,99.58203125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.69575,99.58203125
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.695086,99.5859375
08:00:18,91282CKN0,TSRYS5793018,D,B,C,2024-05-01,1000000.00,4.695086,99.5859375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.695418,99.583984375
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.705371,99.525390625
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.705371,99.525390625
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.705371,99.525390625
08:00:18,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.705703,99.5234375
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707362,99.513671875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.707694,99.51171875
08:00:19,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.708026,99.509765625
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.708358,99.5078125
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.702716,99.541015625
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.702716,99.541015625
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.69774,99.5703125
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.697408,99.572265625
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.697076,99.57421875
08:00:20,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.699067,99.5625
08:00:21,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.71035,99.49609375
08:00:21,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.71035,99.49609375
08:00:22,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.713006,99.48046875
08:00:22,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.71035,99.49609375
08:00:22,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.708358,99.5078125
08:00:22,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.704043,99.533203125
08:00:22,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.705703,99.5234375
08:00:23,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.712342,99.484375
08:00:24,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,2000000.00,4.700062,99.556640625
08:00:26,91282CKN0,TSRYS5793018,D,S,D,2024-05-01,1000000.00,4.702052,99.544921875
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.701721,99.546875
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.695086,99.5859375
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.694423,99.58984375
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.694423,99.58984375
08:00:29,91282CKN0,TSRYS5793018,D,S,T,2024-05-01,1000000.00,4.69376,99.59375
