tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
13:42:23,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:24,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:24,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:30,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.58809,95.390625
13:42:30,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.58809,95.390625
13:42:31,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:32,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:35,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.58809,95.390625
13:42:35,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:36,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.586551,95.40234375
13:42:37,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:37,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.588603,95.38671875
13:42:41,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,675000.00,4.588603,95.38671875
13:42:43,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.586226,95.4048184698
13:42:45,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:45,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:45,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:46,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:46,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:46,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:46,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589116,95.3828125
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:47,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589629,95.37890625
13:42:48,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:48,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589372,95.380859375
13:42:49,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589372,95.380859375
13:42:49,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:49,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:49,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:49,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:50,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:50,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:50,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589116,95.3828125
13:42:50,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589116,95.3828125
13:42:50,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.589116,95.3828125
13:42:51,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:51,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:51,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:51,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:52,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:53,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:53,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:53,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:53,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:53,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:54,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589116,95.3828125
13:42:56,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,10000000.00,4.589116,95.3828125
13:42:57,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,4800000.00,4.586038,95.40625
13:42:57,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:42:57,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:57,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.58807,95.390775
13:42:57,91282CJZ5,TSRYS5743662,D,B,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.58806,95.39085
13:42:57,91282CJZ5,TSRYS5743662,D,B,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,B,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,B,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,2000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,S,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:57,91282CJZ5,TSRYS5743662,D,B,C,2024-04-23,1000000.00,4.58809,95.390625
13:42:58,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:58,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:58,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:59,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:42:59,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.587596,95.39438125
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,3000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,3000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,2000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,1000000.00,4.589372,95.380859375
13:43:04,91282CJZ5,TSRYS5743662,D,S,D,2024-04-23,3000000.00,4.589372,95.380859375
13:43:09,91282CJZ5,TSRYS5743662,D,S,T,2024-04-23,1000000.00,4.587596,95.39438125
