tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:04,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.683288,97.6484375
08:00:04,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.683288,97.6484375
08:00:04,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.684838,97.62890625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.674612,97.7578125
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.674612,97.7578125
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.674922,97.75390625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.675541,97.74609375
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.673993,97.765625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.67647,97.734375
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.67647,97.734375
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.67647,97.734375
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.673993,97.765625
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.675231,97.75
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.67647,97.734375
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.675077,97.751953125
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.675077,97.751953125
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.669042,97.828125
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.669042,97.828125
08:00:08,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.669042,97.828125
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.66997,97.81640625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.66997,97.81640625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.665022,97.87890625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.665331,97.875
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.657608,97.97265625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.657608,97.97265625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.660078,97.94140625
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.66564,97.87109375
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.66564,97.87109375
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.66564,97.87109375
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,1000000.00,4.667959,97.841796875
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,1000000.00,4.667959,97.841796875
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,1000000.00,4.667959,97.841796875
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,1000000.00,4.667959,97.841796875
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,1000000.00,4.667959,97.841796875
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,3000.00,4.670247,97.8129
08:00:08,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,10000.00,4.670247,97.8129
08:00:08,912810TZ1,TSRYS5752098,D,B,A,2024-05-15,1000000.00,4.68763,97.59375
08:00:08,912810TZ1,TSRYS5752098,D,S,A,2024-05-15,3000.00,4.670247,97.97956666667
08:00:08,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,10000.00,4.670247,97.8629
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.675231,97.75
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.675231,97.75
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.672755,97.78125
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.669042,97.828125
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.671517,97.796875
08:00:12,912810TZ1,TSRYS5752098,D,S,T,2024-05-15,1000000.00,4.671517,97.796875
08:00:22,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.685459,97.62109375
08:00:23,912810TZ1,TSRYS5752098,D,S,C,2024-05-15,12000.00,4.671485,97.797275
08:00:28,912810TZ1,TSRYS5752098,D,S,D,2024-05-15,1000000.00,4.672445,97.78515625
