tradeTime,cusip,issueSymbolIdentifier,priceType,reportingSideCode,contraPartyTypeCode,tradeDate,reportedTradeVolume,lastSaleYield,lastSalePrice
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.258082,104.859375
08:00:02,912810UB2,TSRYS5810883,D,S,T,2024-08-19,1000000.00,4.239977,105.107421875
08:00:02,912810UB2,TSRYS5810883,D,S,T,2024-08-19,1000000.00,4.239977,105.107421875
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.235424,105.169921875
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.236847,105.150390625
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.236704,105.15234375
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.236704,105.15234375
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.236704,105.15234375
08:00:02,912810UB2,TSRYS5810883,D,S,T,2024-08-19,1000000.00,4.236704,105.15234375
08:00:02,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.236704,105.15234375
08:00:07,912810UB2,TSRYS5810883,D,B,C,2024-08-19,18300000.00,4.267227,104.734375
08:00:12,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.258082,104.859375
08:00:12,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.25694,104.875
08:00:12,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.25694,104.875
08:00:12,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.25694,104.875
08:00:12,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.256655,104.87890625
08:00:14,912810UB2,TSRYS5810883,D,S,T,2024-08-19,1000000.00,4.26494,104.765625
08:00:14,912810UB2,TSRYS5810883,D,S,T,2024-08-19,1000000.00,4.23187,105.21875
08:00:17,912810UB2,TSRYS5810883,D,S,C,2024-08-19,1000000.00,4.23642,105.15625
08:00:21,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,,105.15625
08:00:22,912810UB2,TSRYS5810883,D,S,A,2024-08-19,300000.00,4.249807,104.97265625
08:00:29,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.229312,105.25390625
08:00:29,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.229312,105.25390625
08:00:30,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.25694,104.875
08:00:30,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.25694,104.875
08:00:30,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.229312,105.25390625
08:00:30,912810UB2,TSRYS5810883,D,S,D,2024-08-19,1000000.00,4.229312,105.25390625
08:00:30,912810UB2,TSRYS5810883,D,S,D,2024-08-19,2000000.00,4.23955,105.11328125
